,DAPR,DAPR_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES
17886,,,1991-02-15,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.73,",,0,0800",0.0,"T,,0,",3.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17887,,,1991-02-16,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"T,,0,",3.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17888,,,1991-02-17,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17889,,,1991-02-18,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17890,,,1991-02-19,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.31,",,0,0800",1.0,",,0,",4.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17891,,,1991-02-20,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.06,",,0,0800",0.0,"P,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17892,,,1991-02-21,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17893,,,1991-02-22,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17894,,,1991-02-23,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17895,,,1991-02-24,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17896,,,1991-02-25,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17897,,,1991-02-26,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17898,,,1991-02-27,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.06,",,0,0800",2.0,",,0,",3.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17899,,,1991-02-28,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"T,,0,",1.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17900,,,1991-03-01,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17901,,,1991-03-02,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.55,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17902,,,1991-03-03,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.68,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17903,,,1991-03-04,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.75,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17904,,,1991-03-05,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.11,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17905,,,1991-03-06,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17906,,,1991-03-07,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.35,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17907,,,1991-03-08,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17908,,,1991-03-09,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17909,,,1991-03-10,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17910,,,1991-03-11,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17911,,,1991-03-12,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17912,,,1991-03-13,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17913,,,1991-03-14,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17914,,,1991-03-15,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.56,",,0,0800",8.0,",,0,",8.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17915,,,1991-03-16,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.03,",,0,0800",0.0,"T,,0,",,,USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17916,,,1991-03-17,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17917,,,1991-03-18,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17918,,,1991-03-19,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.54,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17919,,,1991-03-20,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17920,,,1991-03-21,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17921,,,1991-03-22,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17922,,,1991-03-23,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.10,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,
17923,,,1991-03-24,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.80,",,0,0800",0.0,"T,,0,",0.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17924,,,1991-03-25,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.33,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17925,,,1991-03-26,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.01,",,0,0800",0.0,"T,,0,",0.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17926,,,1991-03-27,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17927,,,1991-03-28,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.04,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17928,,,1991-03-29,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17929,,,1991-03-30,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17930,,,1991-03-31,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.02,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17931,,,1991-04-01,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17932,,,1991-04-02,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.01,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17933,,,1991-04-03,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.01,",,0,0800",0.0,"T,,0,",0.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17934,,,1991-04-04,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17935,,,1991-04-05,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17936,,,1991-04-06,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17937,,,1991-04-07,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17938,,,1991-04-08,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17939,,,1991-04-09,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17940,,,1991-04-10,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17941,,,1991-04-11,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17942,,,1991-04-12,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17943,,,1991-04-13,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17944,,,1991-04-14,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17945,,,1991-04-15,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17946,,,1991-04-16,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.28,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17947,,,1991-04-17,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17948,,,1991-04-18,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.02,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17949,,,1991-04-19,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17950,,,1991-04-20,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17951,,,1991-04-21,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.20,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17952,,,1991-04-22,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",1.84,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17953,,,1991-04-23,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.13,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17954,,,1991-04-24,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17955,,,1991-04-25,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17956,,,1991-04-26,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17957,,,1991-04-27,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.01,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17958,,,1991-04-28,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17959,,,1991-04-29,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17960,,,1991-04-30,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.08,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17961,,,1991-05-01,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17962,,,1991-05-02,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.01,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17963,,,1991-05-03,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17964,,,1991-05-04,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17965,,,1991-05-05,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17966,,,1991-05-06,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"T,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17967,,,1991-05-07,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",2.19,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17968,,,1991-05-08,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17969,,,1991-05-09,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17970,,,1991-05-10,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.32,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17971,,,1991-05-11,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.07,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17972,,,1991-05-12,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17973,,,1991-05-13,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17974,,,1991-05-14,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17975,,,1991-05-15,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.13,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17976,,,1991-05-16,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17977,,,1991-05-17,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17978,,,1991-05-18,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",1.09,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17979,,,1991-05-19,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17980,,,1991-05-20,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17981,,,1991-05-21,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17982,,,1991-05-22,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17983,,,1991-05-23,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.10,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17984,,,1991-05-24,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17985,,,1991-05-25,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17986,,,1991-05-26,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17987,,,1991-05-27,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17988,,,1991-05-28,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",1.00,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17989,,,1991-05-29,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17990,,,1991-05-30,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17991,,,1991-05-31,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",1.71,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17992,,,1991-06-01,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,",,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17993,,,1991-06-02,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17994,,,1991-06-03,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17995,,,1991-06-04,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.03,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17996,,,1991-06-05,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.01,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17997,,,1991-06-06,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.11,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17998,,,1991-06-07,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17999,,,1991-06-08,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000,,,1991-06-09,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18001,,,1991-06-10,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18002,,,1991-06-11,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18003,,,1991-06-12,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.16,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,
18004,,,1991-06-13,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.38,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,
18005,,,1991-06-14,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18006,,,1991-06-15,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.00,"P,,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18007,,,1991-06-16,167.6,42.2796,-72.3482,,,"BELCHERTOWN, MA US",0.50,",,0,0800",0.0,"P,,0,",0.0,"P,,0,",USC00190562,,,,,,,,,,,    1,",,0",,,,,,,,,,,,,,,,
