,DAPR,DAPR_ATTRIBUTES,DATE,ELEVATION,LATITUDE,LONGITUDE,MDPR,MDPR_ATTRIBUTES,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
6797,    2,",,7",2015-05-10,19.8,42.588,-70.8371,0.00,",,7","BEVERLY, MA US",,,0.0,",,7,",0.0,",,7,",USC00190593,67,",,7",47,",,7",62,",,7,0530",,,,,,,,,,,,
6798,,,2015-05-11,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,89,",,7",62,",,7",68,",,7,0530",,,,,,,,,,,,
6799,,,2015-05-12,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,77,",,7",49,",,7",49,",,7,0530",,,,,,,,,,,,
6800,,,2015-05-13,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,"T,,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,75,",,7",49,",,7",53,",,7,0530",,,,,,,,,,,,
6801,,,2015-05-14,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,67,",,7",42,",,7",42,",,7,0530",,,,,,,,,,,,
6802,,,2015-05-15,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,67,",,7",41,",,7",41,",,7,0530",,,,,,,,,,,,
6803,,,2015-05-16,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,69,",,7",40,",,7",50,",,7,0530",,,,,,,,,,,,
6804,,,2015-05-17,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,68,",,7",50,",,7",56,",,7,0530",,,,,,,,,,,,
6805,,,2015-05-18,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,75,",,7",49,",,7",55,",,7,0530",,,,,,,,,,,,
6806,,,2015-05-19,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,61,",,7",49,",,7",52,",,7,0530",,,,,,,,,,,,
6807,,,2015-05-20,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.39,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,65,",,7",52,",,7",56,",,7,0530",,,,,,,,,,,,
6808,,,2015-05-21,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,65,",,7",39,",,7",39,",,7,0530",,,,,,,,,,,,
6809,,,2015-05-22,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,64,",,7",39,",,7",53,",,7,0530",,,,,,,,,,,,
6810,,,2015-05-23,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,73,",,7",42,",,7",62,",,7,0530",,,,,,,,,,,,
6811,,,2015-05-24,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,63,",,7",47,",,7",50,",,7,0530",,,,,,,,,,,,
6812,,,2015-05-25,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,81,",,7",50,",,7",57,",,7,0530",,,,,,,,,,,,
6813,,,2015-05-26,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.02,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,79,",,7",57,",,7",64,",,7,0530",,,,,,,,,,,,
6814,,,2015-05-27,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,84,",,7",64,",,7",67,",,7,0530",,,,,,,,,,,,
6815,,,2015-05-28,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,82,",,7",64,",,7",64,",,7,0530",,,,,,,,,,,,
6816,,,2015-05-29,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.01,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,83,",,7",58,",,7",58,",,7,0530",,,,,,,,,,,,
6817,,,2015-05-30,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,82,",,7",52,",,7",82,",,7,0530",,,,,,,,,,,,
6818,,,2015-05-31,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.04,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,84,",,7",66,",,7",66,",,7,0530",,,,,,,,,,,,
6819,,,2015-06-01,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.62,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,,,,,48,",,7,0530",,,,,,,,,,,,
6820,,,2015-06-02,19.8,42.588,-70.8371,,,"BEVERLY, MA US",1.04,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,49,",,7",46,",,7",46,",,7,0530",,,,,,,,,,,,
6821,,,2015-06-03,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.43,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,48,",,7",46,",,7",47,",,7,0530",,,,,,,,,,,,
6822,,,2015-06-04,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,55,",,7",45,",,7",48,",,7,0530",,,,,,,,,,,,
6823,,,2015-06-05,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,60,",,7",47,",,7",47,",,7,0530",,,,,,,,,,,,
6824,,,2015-06-06,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.04,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,67,",,7",46,",,7",67,",,7,0530",,,,,,,,,,,,
6825,,,2015-06-07,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,68,",,7",44,",,7",44,",,7,0530",,,,,,,,,,,,
6826,,,2015-06-08,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,67,",,7",44,",,7",54,",,7,0530",,,,,,,,,,,,
6827,,,2015-06-09,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,74,",,7",54,",,7",65,",,7,0530",,,,,,,,,,,,
6828,,,2015-06-10,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.04,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,74,",,7",61,",,7",61,",,7,0530",,,,,,,,,,,,
6829,,,2015-06-11,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,81,",,7",61,",,7",67,",,7,0530",,,,,,,,,,,,
6830,    2,",,7",2015-06-13,19.8,42.588,-70.8371,0.00,",,7","BEVERLY, MA US",,,0.0,",,7,",0.0,",,7,",USC00190593,86,",,7",59,",,7",73,",,7,0530",,,,,,,,,,,,
6831,,,2015-06-14,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,79,",,7",57,",,7",58,",,7,0530",,,,,,,,,,,,
6832,,,2015-06-15,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,"T,,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,74,",,7",58,",,7",58,",,7,0530",,,,,,,,,,,,
6833,,,2015-06-16,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.35,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,58,",,7",55,",,7",58,",,7,0530",,,,,,,,,,,,
6834,,,2015-06-17,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,"T,,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,69,",,7",57,",,7",60,",,7,0530",,,,,,,,,,,,
6835,,,2015-06-18,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,68,",,7",52,",,7",53,",,7,0530",,,,,,,,,,,,
6836,,,2015-06-19,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,71,",,7",53,",,7",64,",,7,0530",,,,,,,,,,,,
6837,,,2015-06-20,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,81,",,7",54,",,7",67,",,7,0530",,,,,,,,,,,,
6838,,,2015-06-21,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.27,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,68,",,7",60,",,7",62,",,7,0530",,,,,,,,,,,,
6839,,,2015-06-22,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.83,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,73,",,7",60,",,7",64,",,7,0530",,,,,,,,,,,,
6840,,,2015-06-23,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,73,",,7",63,",,7",63,",,7,0530",,,,,,,,,,,,
6841,,,2015-06-24,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.03,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,86,",,7",62,",,7",74,",,7,0530",,,,,,,,,,,,
6842,,,2015-06-25,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,81,",,7",57,",,7",57,",,7,0530",,,,,,,,,,,,
6843,,,2015-06-26,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,78,",,7",57,",,7",64,",,7,0530",,,,,,,,,,,,
6844,,,2015-06-27,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,70,",,7",51,",,7",51,",,7,0530",,,,,,,,,,,,
6845,,,2015-06-28,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.66,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,71,",,7",51,",,7",61,",,7,0530",,,,,,,,,,,,
6846,,,2015-06-29,19.8,42.588,-70.8371,,,"BEVERLY, MA US",1.17,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,62,",,7",54,",,7",55,",,7,0530",,,,,,,,,,,,
6847,,,2015-06-30,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,70,",,7",55,",,7",59,",,7,0530",,,,,,,,,,,,
6848,,,2015-07-01,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,76,",,7",57,",,7",64,",,7,0530",,,,,,,,,,,,
6849,,,2015-07-02,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.55,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,,,,,62,",,7,0530",,,    1,",,7",,,,,,,,
6850,,,2015-07-03,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,78,",,7",60,",,7",60,",,7,0530",,,,,,,,,,,,
6851,,,2015-07-04,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,76,",,7",56,",,7",73,",,7,0530",,,,,,,,,,,,
6852,,,2015-07-05,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.02,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,73,",,7",54,",,7",55,",,7,0530",,,,,,,,,,,,
6853,,,2015-07-06,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,81,",,7",55,",,7",61,",,7,0530",,,,,,,,,,,,
6854,,,2015-07-07,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,81,",,7",61,",,7",64,",,7,0530",    1,",,7",,,,,,,,,,
6855,,,2015-07-08,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,"T,,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,81,",,7",64,",,7",72,",,7,0530",,,,,,,,,,,,
6856,,,2015-07-09,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,"T,,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,85,",,7",63,",,7",63,",,7,0530",,,,,,,,,,,,
6857,    3,",,7",2015-07-12,19.8,42.588,-70.8371,0.65,",,7","BEVERLY, MA US",,,0.0,",,7,",0.0,",,7,",USC00190593,82,",,7",59,",,7",82,",,7,0530",,,,,,,,,,,,
6858,,,2015-07-13,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,86,",,7",69,",,7",69,",,7,0530",,,,,,,,,,,,
6859,,,2015-07-14,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,82,",,7",61,",,7",61,",,7,0530",,,,,,,,,,,,
6860,,,2015-07-15,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.12,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,76,",,7",61,",,7",68,",,7,0530",,,,,,,,,,,,
6861,,,2015-07-16,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.07,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,80,",,7",56,",,7",56,",,7,0530",,,,,,,,,,,,
6862,,,2015-07-17,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,69,",,7",53,",,7",53,",,7,0530",,,,,,,,,,,,
6863,,,2015-07-18,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.03,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,74,",,7",52,",,7",66,",,7,0530",,,,,,,,,,,,
6864,,,2015-07-19,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.03,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,77,",,7",64,",,7",70,",,7,0530",,,,,,,,,,,,
6865,,,2015-07-20,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,87,",,7",69,",,7",87,",,7,0530",,,,,,,,,,,,
6866,,,2015-07-21,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,90,",,7",67,",,7",68,",,7,0530",,,,,,,,,,,,
6867,,,2015-07-22,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,"T,,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,81,",,7",62,",,7",62,",,7,0530",,,,,,,,,,,,
6868,,,2015-07-23,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,80,",,7",58,",,7",58,",,7,0530",,,,,,,,,,,,
6869,,,2015-07-24,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,78,",,7",57,",,7",61,",,7,0530",,,,,,,,,,,,
6870,,,2015-07-25,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.26,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,77,",,7",58,",,7",60,",,7,0530",,,    1,",,7",,,,,,,,
6871,,,2015-07-26,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,66,",,7",59,",,7",62,",,7,0530",,,,,,,,,,,,
6872,,,2015-07-27,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.47,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,,,,,68,",,7,0530",,,    1,",,7",,,,,,,,
6873,,,2015-07-28,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,80,",,7",67,",,7",68,",,7,0530",,,,,,,,,,,,
6874,,,2015-07-29,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,84,",,7",65,",,7",65,",,7,0530",,,,,,,,,,,,
6875,,,2015-07-30,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,88,",,7",65,",,7",67,",,7,0530",,,,,,,,,,,,
6876,,,2015-07-31,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.07,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,89,",,7",67,",,7",68,",,7,0530",,,,,,,,,,,,
6877,,,2015-08-01,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,85,",,7",60,",,7",82,",,7,0530",,,,,,,,,,,,
6878,,,2015-08-02,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.03,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,85,",,7",62,",,7",62,",,7,0530",,,,,,,,,,,,
6879,,,2015-08-03,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,84,",,7",62,",,7",66,",,7,0530",,,,,,,,,,,,
6880,,,2015-08-04,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,86,",,7",65,",,7",72,",,7,0530",,,,,,,,,,,,
6881,,,2015-08-05,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.80,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,81,",,7",60,",,7",60,",,7,0530",,,    1,",,7",,,,,,,,
6882,,,2015-08-06,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,80,",,7",56,",,7",57,",,7,0530",,,,,,,,,,,,
6883,,,2015-08-07,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,78,",,7",56,",,7",56,",,7,0530",,,,,,,,,,,,
6884,,,2015-08-08,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,76,",,7",55,",,7",56,",,7,0530",,,,,,,,,,,,
6885,    2,",,7",2015-08-10,19.8,42.588,-70.8371,0.00,",,7","BEVERLY, MA US",,,0.0,",,7,",0.0,",,7,",USC00190593,76,",,7",54,",,7",55,",,7,0530",,,,,,,,,,,,
6886,,,2015-08-11,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,79,",,7",55,",,7",64,",,7,0530",,,,,,,,,,,,
6887,,,2015-08-12,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.72,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,69,",,7",63,",,7",65,",,7,0530",,,,,,,,,,,,
6888,,,2015-08-13,19.8,42.588,-70.8371,,,"BEVERLY, MA US",,,0.0,",,7,",0.0,",,7,",USC00190593,,,,,,,,,,,,,,,,,,
6889,,,2015-08-14,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,78,",,7",56,",,7",56,",,7,0530",,,,,,,,,,,,
6890,,,2015-08-15,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,81,",,7",45,",,7",63,",,7,0530",,,,,,,,,,,,
6891,,,2015-08-16,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,85,",,7",63,",,7",66,",,7,0530",,,    1,",,7",,,,,,,,
6892,,,2015-08-17,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,85,",,7",65,",,7",66,",,7,0530",,,,,,,,,,,,
6893,,,2015-08-18,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,87,",,7",64,",,7",67,",,7,0530",,,,,,,,,,,,
6894,,,2015-08-19,19.8,42.588,-70.8371,,,"BEVERLY, MA US",,,0.0,",,7,",0.0,",,7,",USC00190593,,,,,,,,,,,,,,,,,,
6895,,,2015-08-20,19.8,42.588,-70.8371,,,"BEVERLY, MA US",,,0.0,",,7,",0.0,",,7,",USC00190593,,,,,,,,,,,,,,,,,,
6896,    3,",,7",2015-08-21,19.8,42.588,-70.8371,0.00,",,7","BEVERLY, MA US",,,0.0,",,7,",0.0,",,7,",USC00190593,87,",,7",66,",,7",70,",,7,0530",,,,,,,,,,,,
6897,,,2015-08-22,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.11,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,79,",,7",69,",,7",69,",,7,0530",    1,",,7",    1,",,7",,,,,,,,
6898,,,2015-08-23,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.02,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,71,",,7",66,",,7",66,",,7,0530",,,,,,,,,,,,
6899,,,2015-08-24,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.05,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,69,",,7",66,",,7",67,",,7,0530",    1,",,7",,,,,,,,,,
6900,,,2015-08-25,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,,,,,66,",,7,0530",,,,,,,,,,,,
6901,,,2015-08-26,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,76,",,7",65,",,7",68,",,7,0530",,,,,,,,,,,,
6902,,,2015-08-27,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,81,",,7",59,",,7",60,",,7,0530",,,,,,,,,,,,
6903,,,2015-08-28,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,79,",,7",56,",,7",56,",,7,0530",,,,,,,,,,,,
6904,,,2015-08-29,19.8,42.588,-70.8371,,,"BEVERLY, MA US",,,0.0,",,7,",0.0,",,7,",USC00190593,,,,,,,,,,,,,,,,,,
6905,    2,",,7",2015-08-30,19.8,42.588,-70.8371,0.00,",,7","BEVERLY, MA US",,,0.0,",,7,",0.0,",,7,",USC00190593,80,",,7",54,",,7",62,",,7,0530",,,,,,,,,,,,
6906,,,2015-08-31,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,84,",,7",60,",,7",63,",,7,0530",,,,,,,,,,,,
6907,,,2015-09-01,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,88,",,7",62,",,7",62,",,7,0530",,,,,,,,,,,,
6908,,,2015-09-02,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,80,",,7",59,",,7",59,",,7,0530",,,,,,,,,,,,
6909,,,2015-09-03,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,88,",,7",59,",,7",65,",,7,0530",,,,,,,,,,,,
6910,,,2015-09-04,19.8,42.588,-70.8371,,,"BEVERLY, MA US",,,0.0,",,7,",0.0,",,7,",USC00190593,,,,,,,,,,,,,,,,,,
6911,    2,",,7",2015-09-05,19.8,42.588,-70.8371,0.00,",,7","BEVERLY, MA US",,,0.0,",,7,",0.0,",,7,",USC00190593,84,",,7",47,",,7",72,",,7,0530",,,,,,,,,,,,
6912,,,2015-09-06,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,,,53,",,7",53,",,7,0530",,,,,,,,,,,,
6913,,,2015-09-07,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,82,",,7",53,",,7",60,",,7,0530",,,,,,,,,,,,
6914,,,2015-09-08,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,91,",,7",58,",,7",73,",,7,0530",,,,,,,,,,,,
6915,,,2015-09-09,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,91,",,7",67,",,7",67,",,7,0530",,,,,,,,,,,,
6916,,,2015-09-10,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,92,",,7",66,",,7",71,",,7,0530",,,,,,,,,,,,
6917,,,2015-09-11,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.85,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,74,",,7",60,",,7",61,",,7,0530",,,,,,,,,,,,
6918,,,2015-09-12,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,70,",,7",53,",,7",53,",,7,0530",,,,,,,,,,,,
6919,,,2015-09-13,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.02,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,72,",,7",52,",,7",62,",,7,0530",,,,,,,,,,,,
6920,,,2015-09-14,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.18,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,65,",,7",55,",,7",55,",,7,0530",,,,,,,,,,,,
6921,,,2015-09-15,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,70,",,7",54,",,7",58,",,7,0530",,,,,,,,,,,,
6922,,,2015-09-16,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,80,",,7",56,",,7",56,",,7,0530",,,,,,,,,,,,
6923,,,2015-09-17,19.8,42.588,-70.8371,,,"BEVERLY, MA US",0.00,",,7,0530",0.0,",,7,",0.0,",,7,",USC00190593,81,",,7",55,",,7",58,",,7,0530",,,,,,,,,,,,
