,STATION,NAME,DATE,SEASON,TMIN,TMAX,TAVG
18596,USW00014739,"BOSTON, MA US",1987-12-01,FALL,42,51,
18597,USW00014739,"BOSTON, MA US",1987-12-02,FALL,34,45,
18598,USW00014739,"BOSTON, MA US",1987-12-03,FALL,31,43,
18599,USW00014739,"BOSTON, MA US",1987-12-04,FALL,34,41,
18600,USW00014739,"BOSTON, MA US",1987-12-05,FALL,29,35,
18601,USW00014739,"BOSTON, MA US",1987-12-06,FALL,29,40,
18602,USW00014739,"BOSTON, MA US",1987-12-07,FALL,30,44,
18603,USW00014739,"BOSTON, MA US",1987-12-08,FALL,25,49,
18604,USW00014739,"BOSTON, MA US",1987-12-09,FALL,40,58,
18605,USW00014739,"BOSTON, MA US",1987-12-10,FALL,45,57,
18606,USW00014739,"BOSTON, MA US",1987-12-11,FALL,40,47,
18607,USW00014739,"BOSTON, MA US",1987-12-12,FALL,33,42,
18608,USW00014739,"BOSTON, MA US",1987-12-13,FALL,35,46,
18609,USW00014739,"BOSTON, MA US",1987-12-14,FALL,36,47,
18610,USW00014739,"BOSTON, MA US",1987-12-15,FALL,32,42,
18611,USW00014739,"BOSTON, MA US",1987-12-16,FALL,31,42,
18612,USW00014739,"BOSTON, MA US",1987-12-17,FALL,25,36,
18613,USW00014739,"BOSTON, MA US",1987-12-18,FALL,23,34,
18614,USW00014739,"BOSTON, MA US",1987-12-19,FALL,26,39,
18615,USW00014739,"BOSTON, MA US",1987-12-20,FALL,28,38,
18616,USW00014739,"BOSTON, MA US",1987-12-21,WINTER,34,46,
18617,USW00014739,"BOSTON, MA US",1987-12-22,WINTER,33,46,
18618,USW00014739,"BOSTON, MA US",1987-12-23,WINTER,32,45,
18619,USW00014739,"BOSTON, MA US",1987-12-24,WINTER,34,42,
18620,USW00014739,"BOSTON, MA US",1987-12-25,WINTER,40,54,
18621,USW00014739,"BOSTON, MA US",1987-12-26,WINTER,29,47,
18622,USW00014739,"BOSTON, MA US",1987-12-27,WINTER,26,38,
18623,USW00014739,"BOSTON, MA US",1987-12-28,WINTER,24,35,
18624,USW00014739,"BOSTON, MA US",1987-12-29,WINTER,7,28,
18625,USW00014739,"BOSTON, MA US",1987-12-30,WINTER,3,17,
18626,USW00014739,"BOSTON, MA US",1987-12-31,WINTER,14,40,
18627,USW00014739,"BOSTON, MA US",1988-01-01,WINTER,33,48,
18628,USW00014739,"BOSTON, MA US",1988-01-02,WINTER,23,34,
18629,USW00014739,"BOSTON, MA US",1988-01-03,WINTER,20,32,
18630,USW00014739,"BOSTON, MA US",1988-01-04,WINTER,26,34,
18631,USW00014739,"BOSTON, MA US",1988-01-05,WINTER,12,27,
18632,USW00014739,"BOSTON, MA US",1988-01-06,WINTER,11,22,
18633,USW00014739,"BOSTON, MA US",1988-01-07,WINTER,7,20,
18634,USW00014739,"BOSTON, MA US",1988-01-08,WINTER,9,33,
18635,USW00014739,"BOSTON, MA US",1988-01-09,WINTER,19,34,
18636,USW00014739,"BOSTON, MA US",1988-01-10,WINTER,16,28,
18637,USW00014739,"BOSTON, MA US",1988-01-11,WINTER,9,27,
18638,USW00014739,"BOSTON, MA US",1988-01-12,WINTER,15,36,
18639,USW00014739,"BOSTON, MA US",1988-01-13,WINTER,15,41,
18640,USW00014739,"BOSTON, MA US",1988-01-14,WINTER,-4,15,
18641,USW00014739,"BOSTON, MA US",1988-01-15,WINTER,1,18,
18642,USW00014739,"BOSTON, MA US",1988-01-16,WINTER,14,39,
18643,USW00014739,"BOSTON, MA US",1988-01-17,WINTER,29,42,
18644,USW00014739,"BOSTON, MA US",1988-01-18,WINTER,36,46,
18645,USW00014739,"BOSTON, MA US",1988-01-19,WINTER,34,48,
18646,USW00014739,"BOSTON, MA US",1988-01-20,WINTER,32,38,
18647,USW00014739,"BOSTON, MA US",1988-01-21,WINTER,35,50,
18648,USW00014739,"BOSTON, MA US",1988-01-22,WINTER,25,36,
18649,USW00014739,"BOSTON, MA US",1988-01-23,WINTER,25,34,
18650,USW00014739,"BOSTON, MA US",1988-01-24,WINTER,23,42,
18651,USW00014739,"BOSTON, MA US",1988-01-25,WINTER,33,40,
18652,USW00014739,"BOSTON, MA US",1988-01-26,WINTER,25,37,
18653,USW00014739,"BOSTON, MA US",1988-01-27,WINTER,16,26,
18654,USW00014739,"BOSTON, MA US",1988-01-28,WINTER,14,27,
18655,USW00014739,"BOSTON, MA US",1988-01-29,WINTER,16,29,
18656,USW00014739,"BOSTON, MA US",1988-01-30,WINTER,26,46,
18657,USW00014739,"BOSTON, MA US",1988-01-31,WINTER,40,58,
18658,USW00014739,"BOSTON, MA US",1988-02-01,WINTER,43,60,
18659,USW00014739,"BOSTON, MA US",1988-02-02,WINTER,30,55,
18660,USW00014739,"BOSTON, MA US",1988-02-03,WINTER,21,31,
18661,USW00014739,"BOSTON, MA US",1988-02-04,WINTER,20,33,
18662,USW00014739,"BOSTON, MA US",1988-02-05,WINTER,14,23,
18663,USW00014739,"BOSTON, MA US",1988-02-06,WINTER,14,24,
18664,USW00014739,"BOSTON, MA US",1988-02-07,WINTER,8,24,
18665,USW00014739,"BOSTON, MA US",1988-02-08,WINTER,23,35,
18666,USW00014739,"BOSTON, MA US",1988-02-09,WINTER,19,35,
18667,USW00014739,"BOSTON, MA US",1988-02-10,WINTER,26,39,
18668,USW00014739,"BOSTON, MA US",1988-02-11,WINTER,21,34,
18669,USW00014739,"BOSTON, MA US",1988-02-12,WINTER,31,38,
18670,USW00014739,"BOSTON, MA US",1988-02-13,WINTER,22,32,
18671,USW00014739,"BOSTON, MA US",1988-02-14,WINTER,17,34,
18672,USW00014739,"BOSTON, MA US",1988-02-15,WINTER,27,49,
18673,USW00014739,"BOSTON, MA US",1988-02-16,WINTER,32,45,
18674,USW00014739,"BOSTON, MA US",1988-02-17,WINTER,28,42,
18675,USW00014739,"BOSTON, MA US",1988-02-18,WINTER,33,48,
18676,USW00014739,"BOSTON, MA US",1988-02-19,WINTER,28,43,
18677,USW00014739,"BOSTON, MA US",1988-02-20,WINTER,37,50,
18678,USW00014739,"BOSTON, MA US",1988-02-21,WINTER,17,44,
18679,USW00014739,"BOSTON, MA US",1988-02-22,WINTER,16,42,
18680,USW00014739,"BOSTON, MA US",1988-02-23,WINTER,41,59,
18681,USW00014739,"BOSTON, MA US",1988-02-24,WINTER,27,41,
18682,USW00014739,"BOSTON, MA US",1988-02-25,WINTER,24,35,
18683,USW00014739,"BOSTON, MA US",1988-02-26,WINTER,22,35,
18684,USW00014739,"BOSTON, MA US",1988-02-27,WINTER,26,35,
18685,USW00014739,"BOSTON, MA US",1988-02-28,WINTER,24,36,
18686,USW00014739,"BOSTON, MA US",1988-02-29,WINTER,25,46,
18687,USW00014739,"BOSTON, MA US",1988-03-01,WINTER,24,40,
18688,USW00014739,"BOSTON, MA US",1988-03-02,WINTER,17,49,
18689,USW00014739,"BOSTON, MA US",1988-03-03,WINTER,37,53,
18690,USW00014739,"BOSTON, MA US",1988-03-04,WINTER,27,37,
18691,USW00014739,"BOSTON, MA US",1988-03-05,WINTER,24,39,
18692,USW00014739,"BOSTON, MA US",1988-03-06,WINTER,24,46,
18693,USW00014739,"BOSTON, MA US",1988-03-07,WINTER,32,55,
18694,USW00014739,"BOSTON, MA US",1988-03-08,WINTER,32,44,
18695,USW00014739,"BOSTON, MA US",1988-03-09,WINTER,34,52,
18696,USW00014739,"BOSTON, MA US",1988-03-10,WINTER,33,51,
18697,USW00014739,"BOSTON, MA US",1988-03-11,WINTER,31,46,
18698,USW00014739,"BOSTON, MA US",1988-03-12,WINTER,25,50,
18699,USW00014739,"BOSTON, MA US",1988-03-13,WINTER,36,41,
18700,USW00014739,"BOSTON, MA US",1988-03-14,WINTER,33,37,
18701,USW00014739,"BOSTON, MA US",1988-03-15,WINTER,31,40,
18702,USW00014739,"BOSTON, MA US",1988-03-16,WINTER,31,48,
18703,USW00014739,"BOSTON, MA US",1988-03-17,WINTER,32,53,
18704,USW00014739,"BOSTON, MA US",1988-03-18,WINTER,34,47,
18705,USW00014739,"BOSTON, MA US",1988-03-19,WINTER,31,48,
18706,USW00014739,"BOSTON, MA US",1988-03-20,WINTER,22,39,
18707,USW00014739,"BOSTON, MA US",1988-03-21,WINTER,12,25,
18708,USW00014739,"BOSTON, MA US",1988-03-22,SPRING,16,42,
18709,USW00014739,"BOSTON, MA US",1988-03-23,SPRING,25,48,
18710,USW00014739,"BOSTON, MA US",1988-03-24,SPRING,41,69,
18711,USW00014739,"BOSTON, MA US",1988-03-25,SPRING,41,53,
18712,USW00014739,"BOSTON, MA US",1988-03-26,SPRING,47,65,
18713,USW00014739,"BOSTON, MA US",1988-03-27,SPRING,38,59,
18714,USW00014739,"BOSTON, MA US",1988-03-28,SPRING,35,48,
18715,USW00014739,"BOSTON, MA US",1988-03-29,SPRING,34,49,
18716,USW00014739,"BOSTON, MA US",1988-03-30,SPRING,35,48,
18717,USW00014739,"BOSTON, MA US",1988-03-31,SPRING,42,51,
18718,USW00014739,"BOSTON, MA US",1988-04-01,SPRING,42,50,
18719,USW00014739,"BOSTON, MA US",1988-04-02,SPRING,45,55,
18720,USW00014739,"BOSTON, MA US",1988-04-03,SPRING,42,52,
18721,USW00014739,"BOSTON, MA US",1988-04-04,SPRING,50,60,
18722,USW00014739,"BOSTON, MA US",1988-04-05,SPRING,42,67,
18723,USW00014739,"BOSTON, MA US",1988-04-06,SPRING,39,43,
18724,USW00014739,"BOSTON, MA US",1988-04-07,SPRING,38,44,
18725,USW00014739,"BOSTON, MA US",1988-04-08,SPRING,40,43,
18726,USW00014739,"BOSTON, MA US",1988-04-09,SPRING,41,57,
18727,USW00014739,"BOSTON, MA US",1988-04-10,SPRING,46,64,
18728,USW00014739,"BOSTON, MA US",1988-04-11,SPRING,38,50,
18729,USW00014739,"BOSTON, MA US",1988-04-12,SPRING,36,43,
18730,USW00014739,"BOSTON, MA US",1988-04-13,SPRING,37,42,
18731,USW00014739,"BOSTON, MA US",1988-04-14,SPRING,33,45,
18732,USW00014739,"BOSTON, MA US",1988-04-15,SPRING,38,45,
18733,USW00014739,"BOSTON, MA US",1988-04-16,SPRING,36,48,
18734,USW00014739,"BOSTON, MA US",1988-04-17,SPRING,40,59,
18735,USW00014739,"BOSTON, MA US",1988-04-18,SPRING,43,55,
18736,USW00014739,"BOSTON, MA US",1988-04-19,SPRING,36,50,
18737,USW00014739,"BOSTON, MA US",1988-04-20,SPRING,38,50,
18738,USW00014739,"BOSTON, MA US",1988-04-21,SPRING,38,57,
18739,USW00014739,"BOSTON, MA US",1988-04-22,SPRING,38,56,
18740,USW00014739,"BOSTON, MA US",1988-04-23,SPRING,39,51,
18741,USW00014739,"BOSTON, MA US",1988-04-24,SPRING,42,51,
18742,USW00014739,"BOSTON, MA US",1988-04-25,SPRING,44,59,
18743,USW00014739,"BOSTON, MA US",1988-04-26,SPRING,42,64,
18744,USW00014739,"BOSTON, MA US",1988-04-27,SPRING,45,66,
18745,USW00014739,"BOSTON, MA US",1988-04-28,SPRING,46,52,
18746,USW00014739,"BOSTON, MA US",1988-04-29,SPRING,45,59,
18747,USW00014739,"BOSTON, MA US",1988-04-30,SPRING,42,50,
18748,USW00014739,"BOSTON, MA US",1988-05-01,SPRING,45,51,
18749,USW00014739,"BOSTON, MA US",1988-05-02,SPRING,41,46,
18750,USW00014739,"BOSTON, MA US",1988-05-03,SPRING,41,59,
18751,USW00014739,"BOSTON, MA US",1988-05-04,SPRING,47,73,
18752,USW00014739,"BOSTON, MA US",1988-05-05,SPRING,51,70,
18753,USW00014739,"BOSTON, MA US",1988-05-06,SPRING,49,56,
18754,USW00014739,"BOSTON, MA US",1988-05-07,SPRING,47,64,
18755,USW00014739,"BOSTON, MA US",1988-05-08,SPRING,43,52,
18756,USW00014739,"BOSTON, MA US",1988-05-09,SPRING,41,68,
18757,USW00014739,"BOSTON, MA US",1988-05-10,SPRING,44,56,
18758,USW00014739,"BOSTON, MA US",1988-05-11,SPRING,49,57,
18759,USW00014739,"BOSTON, MA US",1988-05-12,SPRING,51,64,
18760,USW00014739,"BOSTON, MA US",1988-05-13,SPRING,49,75,
18761,USW00014739,"BOSTON, MA US",1988-05-14,SPRING,50,62,
18762,USW00014739,"BOSTON, MA US",1988-05-15,SPRING,47,70,
18763,USW00014739,"BOSTON, MA US",1988-05-16,SPRING,52,66,
18764,USW00014739,"BOSTON, MA US",1988-05-17,SPRING,52,59,
18765,USW00014739,"BOSTON, MA US",1988-05-18,SPRING,49,55,
18766,USW00014739,"BOSTON, MA US",1988-05-19,SPRING,49,51,
18767,USW00014739,"BOSTON, MA US",1988-05-20,SPRING,50,58,
18768,USW00014739,"BOSTON, MA US",1988-05-21,SPRING,49,59,
18769,USW00014739,"BOSTON, MA US",1988-05-22,SPRING,52,69,
18770,USW00014739,"BOSTON, MA US",1988-05-23,SPRING,58,85,
18771,USW00014739,"BOSTON, MA US",1988-05-24,SPRING,63,81,
18772,USW00014739,"BOSTON, MA US",1988-05-25,SPRING,47,63,
18773,USW00014739,"BOSTON, MA US",1988-05-26,SPRING,48,66,
18774,USW00014739,"BOSTON, MA US",1988-05-27,SPRING,51,82,
18775,USW00014739,"BOSTON, MA US",1988-05-28,SPRING,58,85,
18776,USW00014739,"BOSTON, MA US",1988-05-29,SPRING,62,74,
18777,USW00014739,"BOSTON, MA US",1988-05-30,SPRING,56,65,
18778,USW00014739,"BOSTON, MA US",1988-05-31,SPRING,57,83,
18779,USW00014739,"BOSTON, MA US",1988-06-01,SPRING,58,70,
18780,USW00014739,"BOSTON, MA US",1988-06-02,SPRING,47,58,
18781,USW00014739,"BOSTON, MA US",1988-06-03,SPRING,48,60,
18782,USW00014739,"BOSTON, MA US",1988-06-04,SPRING,52,59,
18783,USW00014739,"BOSTON, MA US",1988-06-05,SPRING,54,81,
18784,USW00014739,"BOSTON, MA US",1988-06-06,SPRING,54,76,
18785,USW00014739,"BOSTON, MA US",1988-06-07,SPRING,58,76,
18786,USW00014739,"BOSTON, MA US",1988-06-08,SPRING,55,76,
18787,USW00014739,"BOSTON, MA US",1988-06-09,SPRING,50,60,
18788,USW00014739,"BOSTON, MA US",1988-06-10,SPRING,49,72,
18789,USW00014739,"BOSTON, MA US",1988-06-11,SPRING,55,74,
18790,USW00014739,"BOSTON, MA US",1988-06-12,SPRING,61,89,
18791,USW00014739,"BOSTON, MA US",1988-06-13,SPRING,73,94,
18792,USW00014739,"BOSTON, MA US",1988-06-14,SPRING,74,94,
18793,USW00014739,"BOSTON, MA US",1988-06-15,SPRING,75,98,
18794,USW00014739,"BOSTON, MA US",1988-06-16,SPRING,68,92,
18795,USW00014739,"BOSTON, MA US",1988-06-17,SPRING,64,75,
18796,USW00014739,"BOSTON, MA US",1988-06-18,SPRING,61,76,
18797,USW00014739,"BOSTON, MA US",1988-06-19,SPRING,60,88,
18798,USW00014739,"BOSTON, MA US",1988-06-20,SPRING,67,88,
18799,USW00014739,"BOSTON, MA US",1988-06-21,SUMMER,71,93,
18800,USW00014739,"BOSTON, MA US",1988-06-22,SUMMER,65,91,
18801,USW00014739,"BOSTON, MA US",1988-06-23,SUMMER,60,86,
18802,USW00014739,"BOSTON, MA US",1988-06-24,SUMMER,56,65,
18803,USW00014739,"BOSTON, MA US",1988-06-25,SUMMER,57,73,
18804,USW00014739,"BOSTON, MA US",1988-06-26,SUMMER,61,84,
18805,USW00014739,"BOSTON, MA US",1988-06-27,SUMMER,58,66,
18806,USW00014739,"BOSTON, MA US",1988-06-28,SUMMER,57,83,
18807,USW00014739,"BOSTON, MA US",1988-06-29,SUMMER,57,69,
18808,USW00014739,"BOSTON, MA US",1988-06-30,SUMMER,52,68,
18809,USW00014739,"BOSTON, MA US",1988-07-01,SUMMER,50,67,
18810,USW00014739,"BOSTON, MA US",1988-07-02,SUMMER,52,72,
18811,USW00014739,"BOSTON, MA US",1988-07-03,SUMMER,59,82,
18812,USW00014739,"BOSTON, MA US",1988-07-04,SUMMER,59,82,
18813,USW00014739,"BOSTON, MA US",1988-07-05,SUMMER,59,84,
18814,USW00014739,"BOSTON, MA US",1988-07-06,SUMMER,65,89,
18815,USW00014739,"BOSTON, MA US",1988-07-07,SUMMER,71,90,
18816,USW00014739,"BOSTON, MA US",1988-07-08,SUMMER,69,94,
18817,USW00014739,"BOSTON, MA US",1988-07-09,SUMMER,71,90,
18818,USW00014739,"BOSTON, MA US",1988-07-10,SUMMER,71,93,
18819,USW00014739,"BOSTON, MA US",1988-07-11,SUMMER,71,99,
18820,USW00014739,"BOSTON, MA US",1988-07-12,SUMMER,69,84,
18821,USW00014739,"BOSTON, MA US",1988-07-13,SUMMER,65,81,
18822,USW00014739,"BOSTON, MA US",1988-07-14,SUMMER,67,87,
18823,USW00014739,"BOSTON, MA US",1988-07-15,SUMMER,65,77,
18824,USW00014739,"BOSTON, MA US",1988-07-16,SUMMER,65,92,
18825,USW00014739,"BOSTON, MA US",1988-07-17,SUMMER,64,93,
18826,USW00014739,"BOSTON, MA US",1988-07-18,SUMMER,65,84,
18827,USW00014739,"BOSTON, MA US",1988-07-19,SUMMER,70,77,
18828,USW00014739,"BOSTON, MA US",1988-07-20,SUMMER,66,76,
18829,USW00014739,"BOSTON, MA US",1988-07-21,SUMMER,62,67,
18830,USW00014739,"BOSTON, MA US",1988-07-22,SUMMER,61,69,
18831,USW00014739,"BOSTON, MA US",1988-07-23,SUMMER,62,73,
18832,USW00014739,"BOSTON, MA US",1988-07-24,SUMMER,63,69,
18833,USW00014739,"BOSTON, MA US",1988-07-25,SUMMER,63,79,
18834,USW00014739,"BOSTON, MA US",1988-07-26,SUMMER,66,88,
18835,USW00014739,"BOSTON, MA US",1988-07-27,SUMMER,67,78,
18836,USW00014739,"BOSTON, MA US",1988-07-28,SUMMER,66,81,
18837,USW00014739,"BOSTON, MA US",1988-07-29,SUMMER,66,83,
18838,USW00014739,"BOSTON, MA US",1988-07-30,SUMMER,72,96,
18839,USW00014739,"BOSTON, MA US",1988-07-31,SUMMER,67,84,
18840,USW00014739,"BOSTON, MA US",1988-08-01,SUMMER,67,78,
18841,USW00014739,"BOSTON, MA US",1988-08-02,SUMMER,72,88,
18842,USW00014739,"BOSTON, MA US",1988-08-03,SUMMER,74,95,
18843,USW00014739,"BOSTON, MA US",1988-08-04,SUMMER,74,92,
18844,USW00014739,"BOSTON, MA US",1988-08-05,SUMMER,75,92,
18845,USW00014739,"BOSTON, MA US",1988-08-06,SUMMER,75,91,
18846,USW00014739,"BOSTON, MA US",1988-08-07,SUMMER,73,86,
18847,USW00014739,"BOSTON, MA US",1988-08-08,SUMMER,74,89,
18848,USW00014739,"BOSTON, MA US",1988-08-09,SUMMER,72,90,
18849,USW00014739,"BOSTON, MA US",1988-08-10,SUMMER,74,93,
18850,USW00014739,"BOSTON, MA US",1988-08-11,SUMMER,77,93,
18851,USW00014739,"BOSTON, MA US",1988-08-12,SUMMER,77,95,
18852,USW00014739,"BOSTON, MA US",1988-08-13,SUMMER,74,95,
18853,USW00014739,"BOSTON, MA US",1988-08-14,SUMMER,71,92,
18854,USW00014739,"BOSTON, MA US",1988-08-15,SUMMER,69,96,
18855,USW00014739,"BOSTON, MA US",1988-08-16,SUMMER,69,81,
18856,USW00014739,"BOSTON, MA US",1988-08-17,SUMMER,65,78,
18857,USW00014739,"BOSTON, MA US",1988-08-18,SUMMER,62,78,
18858,USW00014739,"BOSTON, MA US",1988-08-19,SUMMER,57,73,
18859,USW00014739,"BOSTON, MA US",1988-08-20,SUMMER,59,77,
18860,USW00014739,"BOSTON, MA US",1988-08-21,SUMMER,59,81,
18861,USW00014739,"BOSTON, MA US",1988-08-22,SUMMER,53,70,
18862,USW00014739,"BOSTON, MA US",1988-08-23,SUMMER,53,68,
18863,USW00014739,"BOSTON, MA US",1988-08-24,SUMMER,57,67,
18864,USW00014739,"BOSTON, MA US",1988-08-25,SUMMER,61,73,
18865,USW00014739,"BOSTON, MA US",1988-08-26,SUMMER,66,86,
18866,USW00014739,"BOSTON, MA US",1988-08-27,SUMMER,68,77,
18867,USW00014739,"BOSTON, MA US",1988-08-28,SUMMER,71,88,
18868,USW00014739,"BOSTON, MA US",1988-08-29,SUMMER,66,83,
18869,USW00014739,"BOSTON, MA US",1988-08-30,SUMMER,63,75,
18870,USW00014739,"BOSTON, MA US",1988-08-31,SUMMER,59,73,
18871,USW00014739,"BOSTON, MA US",1988-09-01,SUMMER,61,73,
18872,USW00014739,"BOSTON, MA US",1988-09-02,SUMMER,60,83,
18873,USW00014739,"BOSTON, MA US",1988-09-03,SUMMER,62,80,
18874,USW00014739,"BOSTON, MA US",1988-09-04,SUMMER,62,71,
18875,USW00014739,"BOSTON, MA US",1988-09-05,SUMMER,57,81,
18876,USW00014739,"BOSTON, MA US",1988-09-06,SUMMER,51,69,
18877,USW00014739,"BOSTON, MA US",1988-09-07,SUMMER,52,73,
18878,USW00014739,"BOSTON, MA US",1988-09-08,SUMMER,54,77,
18879,USW00014739,"BOSTON, MA US",1988-09-09,SUMMER,56,68,
18880,USW00014739,"BOSTON, MA US",1988-09-10,SUMMER,65,83,
18881,USW00014739,"BOSTON, MA US",1988-09-11,SUMMER,58,73,
18882,USW00014739,"BOSTON, MA US",1988-09-12,SUMMER,53,71,
18883,USW00014739,"BOSTON, MA US",1988-09-13,SUMMER,60,73,
18884,USW00014739,"BOSTON, MA US",1988-09-14,SUMMER,54,72,
18885,USW00014739,"BOSTON, MA US",1988-09-15,SUMMER,50,65,
18886,USW00014739,"BOSTON, MA US",1988-09-16,SUMMER,47,63,
18887,USW00014739,"BOSTON, MA US",1988-09-17,SUMMER,52,72,
18888,USW00014739,"BOSTON, MA US",1988-09-18,SUMMER,61,78,
18889,USW00014739,"BOSTON, MA US",1988-09-19,SUMMER,63,78,
18890,USW00014739,"BOSTON, MA US",1988-09-20,SUMMER,63,74,
18891,USW00014739,"BOSTON, MA US",1988-09-21,FALL,65,79,
18892,USW00014739,"BOSTON, MA US",1988-09-22,FALL,58,73,
18893,USW00014739,"BOSTON, MA US",1988-09-23,FALL,57,77,
18894,USW00014739,"BOSTON, MA US",1988-09-24,FALL,57,72,
18895,USW00014739,"BOSTON, MA US",1988-09-25,FALL,55,64,
18896,USW00014739,"BOSTON, MA US",1988-09-26,FALL,53,76,
18897,USW00014739,"BOSTON, MA US",1988-09-27,FALL,50,72,
18898,USW00014739,"BOSTON, MA US",1988-09-28,FALL,48,78,
18899,USW00014739,"BOSTON, MA US",1988-09-29,FALL,44,57,
18900,USW00014739,"BOSTON, MA US",1988-09-30,FALL,49,73,
18901,USW00014739,"BOSTON, MA US",1988-10-01,FALL,58,83,
18902,USW00014739,"BOSTON, MA US",1988-10-02,FALL,61,79,
18903,USW00014739,"BOSTON, MA US",1988-10-03,FALL,55,66,
18904,USW00014739,"BOSTON, MA US",1988-10-04,FALL,49,56,
18905,USW00014739,"BOSTON, MA US",1988-10-05,FALL,44,51,
18906,USW00014739,"BOSTON, MA US",1988-10-06,FALL,40,61,
18907,USW00014739,"BOSTON, MA US",1988-10-07,FALL,39,53,
18908,USW00014739,"BOSTON, MA US",1988-10-08,FALL,36,50,
18909,USW00014739,"BOSTON, MA US",1988-10-09,FALL,37,53,
18910,USW00014739,"BOSTON, MA US",1988-10-10,FALL,46,66,
18911,USW00014739,"BOSTON, MA US",1988-10-11,FALL,47,64,
18912,USW00014739,"BOSTON, MA US",1988-10-12,FALL,41,55,
18913,USW00014739,"BOSTON, MA US",1988-10-13,FALL,39,51,
18914,USW00014739,"BOSTON, MA US",1988-10-14,FALL,35,57,
18915,USW00014739,"BOSTON, MA US",1988-10-15,FALL,46,61,
18916,USW00014739,"BOSTON, MA US",1988-10-16,FALL,49,58,
18917,USW00014739,"BOSTON, MA US",1988-10-17,FALL,50,64,
18918,USW00014739,"BOSTON, MA US",1988-10-18,FALL,54,70,
18919,USW00014739,"BOSTON, MA US",1988-10-19,FALL,44,57,
18920,USW00014739,"BOSTON, MA US",1988-10-20,FALL,36,53,
18921,USW00014739,"BOSTON, MA US",1988-10-21,FALL,35,52,
18922,USW00014739,"BOSTON, MA US",1988-10-22,FALL,48,58,
18923,USW00014739,"BOSTON, MA US",1988-10-23,FALL,42,51,
18924,USW00014739,"BOSTON, MA US",1988-10-24,FALL,45,59,
18925,USW00014739,"BOSTON, MA US",1988-10-25,FALL,43,57,
18926,USW00014739,"BOSTON, MA US",1988-10-26,FALL,39,58,
18927,USW00014739,"BOSTON, MA US",1988-10-27,FALL,40,57,
18928,USW00014739,"BOSTON, MA US",1988-10-28,FALL,37,61,
18929,USW00014739,"BOSTON, MA US",1988-10-29,FALL,41,53,
18930,USW00014739,"BOSTON, MA US",1988-10-30,FALL,35,50,
18931,USW00014739,"BOSTON, MA US",1988-10-31,FALL,31,44,
18932,USW00014739,"BOSTON, MA US",1988-11-01,FALL,36,55,
18933,USW00014739,"BOSTON, MA US",1988-11-02,FALL,42,55,
18934,USW00014739,"BOSTON, MA US",1988-11-03,FALL,42,51,
18935,USW00014739,"BOSTON, MA US",1988-11-04,FALL,37,62,
18936,USW00014739,"BOSTON, MA US",1988-11-05,FALL,52,62,
18937,USW00014739,"BOSTON, MA US",1988-11-06,FALL,54,67,
18938,USW00014739,"BOSTON, MA US",1988-11-07,FALL,43,56,
18939,USW00014739,"BOSTON, MA US",1988-11-08,FALL,41,54,
18940,USW00014739,"BOSTON, MA US",1988-11-09,FALL,45,57,
18941,USW00014739,"BOSTON, MA US",1988-11-10,FALL,40,60,
18942,USW00014739,"BOSTON, MA US",1988-11-11,FALL,39,57,
18943,USW00014739,"BOSTON, MA US",1988-11-12,FALL,34,46,
18944,USW00014739,"BOSTON, MA US",1988-11-13,FALL,34,53,
18945,USW00014739,"BOSTON, MA US",1988-11-14,FALL,45,60,
18946,USW00014739,"BOSTON, MA US",1988-11-15,FALL,41,55,
18947,USW00014739,"BOSTON, MA US",1988-11-16,FALL,36,57,
18948,USW00014739,"BOSTON, MA US",1988-11-17,FALL,41,63,
18949,USW00014739,"BOSTON, MA US",1988-11-18,FALL,38,51,
18950,USW00014739,"BOSTON, MA US",1988-11-19,FALL,35,42,
18951,USW00014739,"BOSTON, MA US",1988-11-20,FALL,39,49,
18952,USW00014739,"BOSTON, MA US",1988-11-21,FALL,37,50,
18953,USW00014739,"BOSTON, MA US",1988-11-22,FALL,34,47,
18954,USW00014739,"BOSTON, MA US",1988-11-23,FALL,31,49,
18955,USW00014739,"BOSTON, MA US",1988-11-24,FALL,28,41,
18956,USW00014739,"BOSTON, MA US",1988-11-25,FALL,30,49,
18957,USW00014739,"BOSTON, MA US",1988-11-26,FALL,37,62,
18958,USW00014739,"BOSTON, MA US",1988-11-27,FALL,41,64,
18959,USW00014739,"BOSTON, MA US",1988-11-28,FALL,41,63,
18960,USW00014739,"BOSTON, MA US",1988-11-29,FALL,37,49,
18961,USW00014739,"BOSTON, MA US",1988-11-30,FALL,32,51,
18962,USW00014739,"BOSTON, MA US",1988-12-01,FALL,37,50,
18963,USW00014739,"BOSTON, MA US",1988-12-02,FALL,34,40,
18964,USW00014739,"BOSTON, MA US",1988-12-03,FALL,37,51,
18965,USW00014739,"BOSTON, MA US",1988-12-04,FALL,28,48,
18966,USW00014739,"BOSTON, MA US",1988-12-05,FALL,20,31,
18967,USW00014739,"BOSTON, MA US",1988-12-06,FALL,19,45,
18968,USW00014739,"BOSTON, MA US",1988-12-07,FALL,39,57,
18969,USW00014739,"BOSTON, MA US",1988-12-08,FALL,32,47,
18970,USW00014739,"BOSTON, MA US",1988-12-09,FALL,25,34,
18971,USW00014739,"BOSTON, MA US",1988-12-10,FALL,22,32,
18972,USW00014739,"BOSTON, MA US",1988-12-11,FALL,3,29,
